Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Source,Accuracy,Drainage Name,HUC 8 Number,Year,Month,Day,Status,Comments,record_type,disposal,Museum_Cat_No,fresh_marine_intro,Reference 1,Type 1,Date 1,Author 1,Title 1,Publisher 1,Location 1,Reference 2,Type 2,Date 2,Author 2,Title 2,Publisher 2,Location 2,Reference 3,Type 3,Date 3,Author 3,Title 3,Publisher 3,Location 3,Reference 4,Type 4,Date 4,Author 4,Title 4,Publisher 4,Location 4,Reference 5,Type 5,Date 5,Author 5,Title 5,Publisher 5,Location 5,Reference 6,Type 6,Date 6,Author 6,Title 6,Publisher 6,Location 6
849087,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Ft. Lauderdale, 17th St. Causeway, bridge fishing area, west bank",26.1004,-80.119,reported,Accurate,Florida Southeast Coast,3090206.0,2013,10.0,27.0,established,Specimen observed,Literature,,,Marine,27288.0,Database,2015.0,"Schofield, P.J.","Florida Atlantic lionfish records, derived from REEF sighting reports",US Geolgoical Survey,"Gainesville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849092,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, John Lloyd Beach State Park, Port Everglades side of jetty",26.0926,-80.107,reported,Approximate,Florida Southeast Coast,3090206.0,2013,10.0,27.0,established,Specimen observed in 4 ft of water,Literature,,,Marine,27288.0,Database,2015.0,"Schofield, P.J.","Florida Atlantic lionfish records, derived from REEF sighting reports",US Geolgoical Survey,"Gainesville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849069,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, erojacks, under a ledge",26.0629,-80.107,reported,Accurate,Florida Southeast Coast,3090206.0,2013,3.0,2.0,established,Specimen observed under a ledge.,Literature,,,Marine,27288.0,Database,2015.0,"Schofield, P.J.","Florida Atlantic lionfish records, derived from REEF sighting reports",US Geolgoical Survey,"Gainesville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849054,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Pompano Beach Pier, reef",26.23044,-80.06634,reported,Accurate,Florida Southeast Coast,3090206.0,2013,3.0,2.0,established,Depth = 30ft,Literature,,,Marine,27288.0,Database,2015.0,"Schofield, P.J.","Florida Atlantic lionfish records, derived from REEF sighting reports",US Geolgoical Survey,"Gainesville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849057,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, inlet off of Stranahan River, near Southport Raw Bar",26.1025,-80.131,reported,Accurate,Florida Southeast Coast,3090206.0,2013,10.0,28.0,established,Specimen observed and photographed.,Literature,,,Marine,27288.0,Database,2015.0,"Schofield, P.J.","Florida Atlantic lionfish records, derived from REEF sighting reports",US Geolgoical Survey,"Gainesville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849047,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Hillsboro Inlet, 1 mile South 3/4 mile west",26.2453,-80.07,reported,Approximate,Floridian,32007000.0,2013,8.0,3.0,established,Specimens killed. Observed many more that were too small to spearfish. Depth = 90 ft,Literature,,,Marine,27288.0,Database,2015.0,"Schofield, P.J.","Florida Atlantic lionfish records, derived from REEF sighting reports",US Geolgoical Survey,"Gainesville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849076,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Hollywood Beach",26.0321,-80.113,reported,Accurate,Florida Southeast Coast,3090206.0,2013,4.0,15.0,established,Specimen observed in 20ft water.,Literature,,,Marine,27288.0,Database,2015.0,"Schofield, P.J.","Florida Atlantic lionfish records, derived from REEF sighting reports",US Geolgoical Survey,"Gainesville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849066,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Ft. Lauderdale, near Vista Park (E-NE of GPS coordinates)",26.16579,-80.08871,reported,Approximate,Floridian,32007000.0,2013,10.0,13.0,established,Depth=40ft,Literature,,,Marine,27288.0,Database,2015.0,"Schofield, P.J.","Florida Atlantic lionfish records, derived from REEF sighting reports",US Geolgoical Survey,"Gainesville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849065,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Pompano Beach",26.22768,-80.06952,reported,Accurate,Florida Southeast Coast,3090206.0,2013,7.0,21.0,established,Depth = 90ft,Literature,,,Marine,27288.0,Database,2015.0,"Schofield, P.J.","Florida Atlantic lionfish records, derived from REEF sighting reports",US Geolgoical Survey,"Gainesville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849082,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Lauderdale-By-The-Sea, just outside the third reef line off of the coast",26.2012,-80.089,reported,Approximate,Floridian,32007000.0,2013,6.0,23.0,established,Specimen killed. Depth=80ft.,Literature,,,Marine,27288.0,Database,2015.0,"Schofield, P.J.","Florida Atlantic lionfish records, derived from REEF sighting reports",US Geolgoical Survey,"Gainesville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849059,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Pompano Beach at lionfish round up",26.23696,-80.08251,reported,Approximate,Floridian,32007000.0,2013,6.0,8.0,established,Depth = ~50ft-60ft,Literature,,,Marine,27288.0,Database,2015.0,"Schofield, P.J.","Florida Atlantic lionfish records, derived from REEF sighting reports",US Geolgoical Survey,"Gainesville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849073,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Abbey Too Reef dive site (Located NE of Hillsboro Inlet)",26.2735,-80.064,reported,Accurate,Florida Southeast Coast,3090206.0,2013,6.0,14.0,established,Specimen observed. Water depth = 46-56 ft. Temperature 78F,Literature,,,Marine,27288.0,Database,2015.0,"Schofield, P.J.","Florida Atlantic lionfish records, derived from REEF sighting reports",US Geolgoical Survey,"Gainesville, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339254,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Lauderdale-By-The-Sea, just outside the third reef line off of the coast",26.2012,-80.089,reported,Approximate,Floridian,32007000.0,2013,6.0,23.0,established,Specimen killed. Depth=80ft.,Personal communication,,,Marine,29478.0,Database,2016.0,REEF.,Reef Environmental Education Foundation Volunteer Survey Project Database.,World Wide Web electronic publication.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338723,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Lauderdale-By-The-Sea, just outside the third reef line off of the coast",26.2012,-80.089,reported,Approximate,Floridian,32007000.0,2013,6.0,23.0,established,Specimens killed. Depth=75-90ft,Personal communication,,,Marine,29478.0,Database,2016.0,REEF.,Reef Environmental Education Foundation Volunteer Survey Project Database.,World Wide Web electronic publication.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339504,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Pompano Beach",26.23696,-80.08251,reported,Approximate,Floridian,32007000.0,2013,6.0,8.0,established,Depth = ~50ft-60ft. Fish collected at lionfish roundup.,Personal communication,,,Marine,29478.0,Database,2016.0,REEF.,Reef Environmental Education Foundation Volunteer Survey Project Database.,World Wide Web electronic publication.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339475,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Pompano Beach",26.22768,-80.06952,reported,Accurate,Florida Southeast Coast,3090206.0,2013,7.0,21.0,established,Depth = 90ft,Personal communication,,,Marine,29478.0,Database,2016.0,REEF.,Reef Environmental Education Foundation Volunteer Survey Project Database.,World Wide Web electronic publication.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339490,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Pompano Beach Pier, reef",26.23044,-80.06634,reported,Accurate,Florida Southeast Coast,3090206.0,2013,3.0,2.0,established,Depth = 30ft,Personal communication,,,Marine,29478.0,Database,2016.0,REEF.,Reef Environmental Education Foundation Volunteer Survey Project Database.,World Wide Web electronic publication.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339069,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Hillsboro Inlet, 1 mile South, 3/4 mile west",26.2453,-80.07,reported,Approximate,Floridian,32007000.0,2013,8.0,3.0,established,Specimens killed. Observed many more that were too small to spearfish. Depth = 90 ft. See voucher photo.,Personal communication,,,Marine,29478.0,Database,2016.0,REEF.,Reef Environmental Education Foundation Volunteer Survey Project Database.,World Wide Web electronic publication.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339269,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Abbey Too Reef dive site (Located NE of Hillsboro Inlet)",26.2735,-80.064,reported,Accurate,Florida Southeast Coast,3090206.0,2013,6.0,14.0,established,Specimen observed. Water depth = 46-56 ft. Temperature 78F,Personal communication,,,Marine,29478.0,Database,2016.0,REEF.,Reef Environmental Education Foundation Volunteer Survey Project Database.,World Wide Web electronic publication.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339290,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Ft. Lauderdale, 17th St. Causeway",26.1024,-80.119,reported,Approximate,Florida Southeast Coast,3090206.0,2013,6.0,20.0,established,Specimen observed from the surface. Water depth = 1 ft.,Personal communication,,,Marine,29478.0,Database,2016.0,REEF.,Reef Environmental Education Foundation Volunteer Survey Project Database.,World Wide Web electronic publication.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339292,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Ft. Lauderdale, near Vista Park (E-NE of GPS coordinates)",26.16579,-80.08871,reported,Approximate,Floridian,32007000.0,2013,10.0,13.0,established,Depth=40ft,Personal communication,,,Marine,29478.0,Database,2016.0,REEF.,Reef Environmental Education Foundation Volunteer Survey Project Database.,World Wide Web electronic publication.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339266,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Broward,"Atlantic Ocean, Florida, Hollywood Beach",26.0321,-80.113,reported,Accurate,Florida Southeast Coast,3090206.0,2013,4.0,15.0,established,Specimen observed in 20ft water.,Personal communication,,,Marine,29478.0,Database,2016.0,REEF.,Reef Environmental Education Foundation Volunteer Survey Project Database.,World Wide Web electronic publication.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624076,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Charlotte,"Gulf of Mexico, Florida, Cape Coral, approx 64 miles NW",26.895,-83.259,reported,Accurate,Floridian,32007000.0,2013,6.0,16.0,established,Specimen collected. Water depth = 44.6 m.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624080,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Charlotte,"Gulf of Mexico, Florida, South Venice, approx 60 miles west",26.944,-83.372,reported,Accurate,Floridian,32007000.0,2013,6.0,16.0,established,Specimen collected. Water depth = 48.5 m.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624073,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Charlotte,"Gulf of Mexico, Florida, Sanibel, approx 70 miles NW",26.844,-83.242,reported,Accurate,Floridian,32007000.0,2013,10.0,12.0,established,Specimens collected. Water depth = 43.5 m.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624079,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Charlotte,"Gulf of Mexico, Florida, Punta Gorda, approx 37 miles west",26.924,-82.978,reported,Accurate,Floridian,32007000.0,2013,6.0,21.0,established,Specimen collected. Water depth = 34 m.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624074,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Charlotte,"Gulf of Mexico, Florida, Punta Gorda, approx 17 miles west",26.866,-82.642,reported,Accurate,Floridian,32007000.0,2013,6.0,19.0,established,Specimen collected. Water depth = 20.6 m.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624103,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Citrus,"Gulf of Mexico, Florida, Citrus county, approx 116 miles west",28.748,-84.63,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,10.0,established,Specimens collected. Water depth = 42 m.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616984,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Citrus,"Gulf of Mexico, Florida, near Homosassa",28.80236,-82.87522,reported,Approximate,Northern Gulf of Mexico,32004300.0,2013,11.0,23.0,established,Specimens collected. Water depth = 30 ft.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297039,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Collier,"Gulf of Mexico, Florida, Naples, Ritz Carlton, 200 ft off shore",26.25161,-81.82374,Map derived,Approximate,Floridian,32007000.0,2013,1.0,5.0,established,Specimen collected. Water depth = 10 ft. Habitat = hard bottom reef patch. See voucher photo.,Personal communication,,,Marine,25726.0,News,2013.0,Scott Butherus,Surprise lionfish catch in Gulf of Mexico a cause for concern over invasive non-native fish.,Naples Daily Mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615292,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Collier,"Gulf of Mexico, Florida, Naples, approx 3.0 miles southwest",26.0898,-81.84382,reported,Accurate,Big Cypress Swamp,3090204.0,2013,10.0,6.0,established,Specimen observed. Water depth = 30 ft.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551048,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Escambia,"Gulf of Mexico, Florida, Three Coal Barges wreck",30.2915,-87.2215,reported,Accurate,Pensacola Bay,3140105.0,2013,5.0,18.0,established,"Two specimens observed, one was collected. Water depth = 50 ft. Habitat = wreck.",Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558070,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Escambia,"Gulf of Mexico, Florida, Escambia Bay, north side, mouth of the Bayou",30.57235,-87.17142,Map derived,Approximate,Pensacola Bay,3140105.0,2013,6.0,8.0,established,Specimen observed.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624110,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Escambia,"Gulf of Mexico, Florida, Pensacola, approx 19 miles SE",30.137,-86.863,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,8.0,established,Specimen collected. Water depth = 43.1 m.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615190,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Escambia,"Gulf of Mexico, Florida, Pyramid Reef",30.01333,-87.40528,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,10.0,19.0,established,"52 specimens observed, 50 were collected. Water depth = 90-95 ft. Habitat = reef balls.",Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615319,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Escambia,"Gulf of Mexico, Florida, Fort Pickens State Park",30.31778,-87.28074,Map derived,Approximate,Northern Gulf of Mexico,32004300.0,2013,11.0,9.0,established,Specimen observed. Water depth = 23 ft.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614674,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Escambia,"Gulf of Mexico, Florida, Brass Wreck",30.20694,-87.06944,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,9.0,7.0,established,Specimens observed.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860818,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Escambia,"Gulf of Mexico, Florida, Big Lagoon",30.3198,-87.33478,reported,Accurate,Perdido Bay,3140107.0,2013,9.0,20.0,established,Depth = ~1m. Habitat = seagrass.,Literature,,,Marine,27625.0,Journal Article,2014.0,"Byron, D., K.L. Heck, Jr., and M.A. Kennedy",Presence of juvenile lionfish in a northern Gulf of Mexico nursery habitat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616981,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Franklin,"Gulf of Mexico, Florida, Carrabelle three mile",29.751,-84.57482,Map derived,Approximate,Northern Gulf of Mexico,32004300.0,2013,12.0,17.0,established,Specimen observed. Water depth = 36 ft. Habitat = reef.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624106,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Franklin,"Gulf of Mexico, Florida, Franklin county, approx 42 miles south",29.151,-84.689,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,19.0,established,Specimen collected. Water depth = 32.8 m.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624107,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Franklin,"Gulf of Mexico, Florida, Franklin county, approx 42 miles south",29.151,-84.689,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,19.0,established,Specimen collected. Water depth = 33.5 m.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624104,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Franklin,"Gulf of Mexico, Florida, Franklin county, approx 116 miles west",28.802,-85.086,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,24.0,established,Specimens collected. Water depth = 70 m.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624105,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Franklin,"Gulf of Mexico, Florida, Franklin county, approx 63 miles south",28.931,-84.409,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,10.0,10.0,established,Specimen collected. Water depth = 32.8 m.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551040,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,Gulf,"Gulf of Mexico, Florida, MB-138 (unnamed reef)",29.76102,-85.59883,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,19.0,established,Specimens observed. Water depth = 85 ft. Habitat = reef. See voucher photo.,Personal communication,,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
